city,state_id,lookup,state_name
Kellnersville,WI,"Kellnersville,Wisconsin",Wisconsin
Snydertown,PA,"Snydertown,Pennsylvania",Pennsylvania
Schellsburg,PA,"Schellsburg,Pennsylvania",Pennsylvania
Wilcox,PA,"Wilcox,Pennsylvania",Pennsylvania
Plainville,GA,"Plainville,Georgia",Georgia
Elliott,IA,"Elliott,Iowa",Iowa
Delta,IA,"Delta,Iowa",Iowa
Fairmount,MD,"Fairmount,Maryland",Maryland
Belfonte,OK,"Belfonte,Oklahoma",Oklahoma
Diablock,KY,"Diablock,Kentucky",Kentucky
Coupland,TX,"Coupland,Texas",Texas
Matagorda,TX,"Matagorda,Texas",Texas
Harrisonburg,LA,"Harrisonburg,Louisiana",Louisiana
Nightmute,AK,"Nightmute,Alaska",Alaska
Hobgood,NC,"Hobgood,North Carolina",North Carolina
Mill Creek,PA,"Mill Creek,Pennsylvania",Pennsylvania
Mesa,CA,"Mesa,California",California
Etowah,AR,"Etowah,Arkansas",Arkansas
Menifee,AR,"Menifee,Arkansas",Arkansas
Vernon,IN,"Vernon,Indiana",Indiana
Marshall,IN,"Marshall,Indiana",Indiana
Diagonal,IA,"Diagonal,Iowa",Iowa
Hoytville,OH,"Hoytville,Ohio",Ohio
Holloway,OH,"Holloway,Ohio",Ohio
Kidder,MO,"Kidder,Missouri",Missouri
De Tour Village,MI,"De Tour Village,Michigan",Michigan
Belknap,MT,"Belknap,Montana",Montana
Snoqualmie Pass,WA,"Snoqualmie Pass,Washington",Washington
Matlacha Isles-Matlacha Shores,FL,"Matlacha Isles-Matlacha Shores,Florida",Florida
Suissevale,NH,"Suissevale,New Hampshire",New Hampshire
McGrath,AK,"McGrath,Alaska",Alaska
Burdett,NY,"Burdett,New York",New York
Kistler,PA,"Kistler,Pennsylvania",Pennsylvania
Blooming Valley,PA,"Blooming Valley,Pennsylvania",Pennsylvania
Ivor,VA,"Ivor,Virginia",Virginia
Fargo,GA,"Fargo,Georgia",Georgia
Betterton,MD,"Betterton,Maryland",Maryland
Kinta,OK,"Kinta,Oklahoma",Oklahoma
Fayetteville,OH,"Fayetteville,Ohio",Ohio
Bainville,MT,"Bainville,Montana",Montana
Packwood,WA,"Packwood,Washington",Washington
Newburg,WV,"Newburg,West Virginia",West Virginia
Granjeno,TX,"Granjeno,Texas",Texas
Eek,AK,"Eek,Alaska",Alaska
Dublin,NC,"Dublin,North Carolina",North Carolina
Mount Olive,AL,"Mount Olive,Alabama",Alabama
Arkansas City,AR,"Arkansas City,Arkansas",Arkansas
Uniondale,IN,"Uniondale,Indiana",Indiana
Manilla,IN,"Manilla,Indiana",Indiana
Floyd,IA,"Floyd,Iowa",Iowa
Wenden,AZ,"Wenden,Arizona",Arizona
Zihlman,MD,"Zihlman,Maryland",Maryland
Millerton,OK,"Millerton,Oklahoma",Oklahoma
Jennings,MI,"Jennings,Michigan",Michigan
Chunky,MS,"Chunky,Mississippi",Mississippi
McConnells,SC,"McConnells,South Carolina",South Carolina
Lester,WV,"Lester,West Virginia",West Virginia
Latexo,TX,"Latexo,Texas",Texas
Fowlerton,TX,"Fowlerton,Texas",Texas
Lower Kalskag,AK,"Lower Kalskag,Alaska",Alaska
Waco,NC,"Waco,North Carolina",North Carolina
Brainard,NE,"Brainard,Nebraska",Nebraska
Moshannon,PA,"Moshannon,Pennsylvania",Pennsylvania
Anchor Bay,CA,"Anchor Bay,California",California
Dutton,AL,"Dutton,Alabama",Alabama
Kino Springs,AZ,"Kino Springs,Arizona",Arizona
Newdale,ID,"Newdale,Idaho",Idaho
Rockford Bay,ID,"Rockford Bay,Idaho",Idaho
East Fultonham,OH,"East Fultonham,Ohio",Ohio
Hume,MO,"Hume,Missouri",Missouri
Frankford,MO,"Frankford,Missouri",Missouri
Osage,MN,"Osage,Minnesota",Minnesota
Lincoln,MI,"Lincoln,Michigan",Michigan
The Highlands,KS,"The Highlands,Kansas",Kansas
Chaplin,KY,"Chaplin,Kentucky",Kentucky
Rosedale,NM,"Rosedale,New Mexico",New Mexico
Tira,TX,"Tira,Texas",Texas
Parker's Crossroads,TN,"Parker's Crossroads,Tennessee",Tennessee
Hop Bottom,PA,"Hop Bottom,Pennsylvania",Pennsylvania
City of Creede,CO,"City of Creede,Colorado",Colorado
Alma,CO,"Alma,Colorado",Colorado
North La Junta,CO,"North La Junta,Colorado",Colorado
Arboles,CO,"Arboles,Colorado",Colorado
Benton,CA,"Benton,California",California
Keene,CA,"Keene,California",California
Kenney,IL,"Kenney,Illinois",Illinois
Cornfields,AZ,"Cornfields,Arizona",Arizona
Watts,OK,"Watts,Oklahoma",Oklahoma
Sawyer,OK,"Sawyer,Oklahoma",Oklahoma
Farber,MO,"Farber,Missouri",Missouri
Vernon Center,MN,"Vernon Center,Minnesota",Minnesota
Lupton,MI,"Lupton,Michigan",Michigan
Druid Hills,KY,"Druid Hills,Kentucky",Kentucky
Belfry,KY,"Belfry,Kentucky",Kentucky
Umapine,OR,"Umapine,Oregon",Oregon
Pine Lakes Addition,SD,"Pine Lakes Addition,South Dakota",South Dakota
Handley,WV,"Handley,West Virginia",West Virginia
Superior,WY,"Superior,Wyoming",Wyoming
Burns,WY,"Burns,Wyoming",Wyoming
Cross Timber,TX,"Cross Timber,Texas",Texas
Mooresboro,NC,"Mooresboro,North Carolina",North Carolina
Petersburg,NE,"Petersburg,Nebraska",Nebraska
Cedar Hill,TN,"Cedar Hill,Tennessee",Tennessee
Winslow,IL,"Winslow,Illinois",Illinois
Higgston,GA,"Higgston,Georgia",Georgia
Accident,MD,"Accident,Maryland",Maryland
Sabillasville,MD,"Sabillasville,Maryland",Maryland
Taloga,OK,"Taloga,Oklahoma",Oklahoma
Jane,MO,"Jane,Missouri",Missouri
Lakeland Shores,MN,"Lakeland Shores,Minnesota",Minnesota
Leland,MI,"Leland,Michigan",Michigan
Chester,TX,"Chester,Texas",Texas
St. Thomas,ND,"St. Thomas,North Dakota",North Dakota
Rives,TN,"Rives,Tennessee",Tennessee
Little York,IL,"Little York,Illinois",Illinois
Irwin,IA,"Irwin,Iowa",Iowa
McCausland,IA,"McCausland,Iowa",Iowa
Nanticoke,MD,"Nanticoke,Maryland",Maryland
Kelleys Island,OH,"Kelleys Island,Ohio",Ohio
Clyde Park,MT,"Clyde Park,Montana",Montana
Hamilton,WA,"Hamilton,Washington",Washington
Cazenovia,WI,"Cazenovia,Wisconsin",Wisconsin
Blackwell,TX,"Blackwell,Texas",Texas
Fleischmanns,NY,"Fleischmanns,New York",New York
Fillmore,IL,"Fillmore,Illinois",Illinois
Campbell Hill,IL,"Campbell Hill,Illinois",Illinois
Blandford,MA,"Blandford,Massachusetts",Massachusetts
Wellton Hills,AZ,"Wellton Hills,Arizona",Arizona
Risco,MO,"Risco,Missouri",Missouri
Sanborn,MN,"Sanborn,Minnesota",Minnesota
Hackensack,MN,"Hackensack,Minnesota",Minnesota
Azure,MT,"Azure,Montana",Montana
Neilton,WA,"Neilton,Washington",Washington
Arpin,WI,"Arpin,Wisconsin",Wisconsin
Charlton Heights,WV,"Charlton Heights,West Virginia",West Virginia
Pineland,FL,"Pineland,Florida",Florida
Richland Springs,TX,"Richland Springs,Texas",Texas
Prague,NE,"Prague,Nebraska",Nebraska
Townville,PA,"Townville,Pennsylvania",Pennsylvania
Delano,PA,"Delano,Pennsylvania",Pennsylvania
Makemie Park,VA,"Makemie Park,Virginia",Virginia
Tooleville,CA,"Tooleville,California",California
Kempton,IN,"Kempton,Indiana",Indiana
Mingo,IA,"Mingo,Iowa",Iowa
Peterson,IA,"Peterson,Iowa",Iowa
Hollister,ID,"Hollister,Idaho",Idaho
Elizabethtown,OH,"Elizabethtown,Ohio",Ohio
Rushville,OH,"Rushville,Ohio",Ohio
Arcadia,KS,"Arcadia,Kansas",Kansas
Norway,SC,"Norway,South Carolina",South Carolina
Ranchitos Las Lomas,TX,"Ranchitos Las Lomas,Texas",Texas
Flat Top Mountain,TN,"Flat Top Mountain,Tennessee",Tennessee
Penn Lake Park,PA,"Penn Lake Park,Pennsylvania",Pennsylvania
Rochester,VT,"Rochester,Vermont",Vermont
Bath,IL,"Bath,Illinois",Illinois
Lisbon,IL,"Lisbon,Illinois",Illinois
Atalissa,IA,"Atalissa,Iowa",Iowa
Sportsmen Acres,OK,"Sportsmen Acres,Oklahoma",Oklahoma
Lore City,OH,"Lore City,Ohio",Ohio
New Athens,OH,"New Athens,Ohio",Ohio
Kunkle,OH,"Kunkle,Ohio",Ohio
Midland,OH,"Midland,Ohio",Ohio
Whiterocks,UT,"Whiterocks,Utah",Utah
Maitland,MO,"Maitland,Missouri",Missouri
Longton,KS,"Longton,Kansas",Kansas
Rienzi,MS,"Rienzi,Mississippi",Mississippi
Pryorsburg,KY,"Pryorsburg,Kentucky",Kentucky
Belleview,KY,"Belleview,Kentucky",Kentucky
Bristol,SD,"Bristol,South Dakota",South Dakota
Great Cacapon,WV,"Great Cacapon,West Virginia",West Virginia
Ribera,NM,"Ribera,New Mexico",New Mexico
Zuehl,TX,"Zuehl,Texas",Texas
Eureka,TX,"Eureka,Texas",Texas
Rochester,TX,"Rochester,Texas",Texas
Cumberland City,TN,"Cumberland City,Tennessee",Tennessee
Rensselaer Falls,NY,"Rensselaer Falls,New York",New York
Port Clinton,PA,"Port Clinton,Pennsylvania",Pennsylvania
Louviers,CO,"Louviers,Colorado",Colorado
Stirling City,CA,"Stirling City,California",California
Groveland,CA,"Groveland,California",California
Uriah,AL,"Uriah,Alabama",Alabama
Maysville,AR,"Maysville,Arkansas",Arkansas
Hartsburg,IL,"Hartsburg,Illinois",Illinois
Flat Rock,IL,"Flat Rock,Illinois",Illinois
New Douglas,IL,"New Douglas,Illinois",Illinois
Hanna,IN,"Hanna,Indiana",Indiana
Marshall,OK,"Marshall,Oklahoma",Oklahoma
Avant,OK,"Avant,Oklahoma",Oklahoma
Manila,UT,"Manila,Utah",Utah
Finlayson,MN,"Finlayson,Minnesota",Minnesota
Barton Hills,MI,"Barton Hills,Michigan",Michigan
Sherwood,MI,"Sherwood,Michigan",Michigan
Lake Angelus,MI,"Lake Angelus,Michigan",Michigan
Flemington,WV,"Flemington,West Virginia",West Virginia
Deep Water,WV,"Deep Water,West Virginia",West Virginia
Las Palomas,NM,"Las Palomas,New Mexico",New Mexico
Poynor,TX,"Poynor,Texas",Texas
Oxbow,ND,"Oxbow,North Dakota",North Dakota
Natural Bridge,NY,"Natural Bridge,New York",New York
Belleville,NY,"Belleville,New York",New York
Cold Brook,NY,"Cold Brook,New York",New York
Elco,PA,"Elco,Pennsylvania",Pennsylvania
Allenwood,PA,"Allenwood,Pennsylvania",Pennsylvania
Reeltown,AL,"Reeltown,Alabama",Alabama
Prattsville,AR,"Prattsville,Arkansas",Arkansas
Gracemont,OK,"Gracemont,Oklahoma",Oklahoma
Buffalo,OH,"Buffalo,Ohio",Ohio
Hartland,MN,"Hartland,Minnesota",Minnesota
Dakota,MN,"Dakota,Minnesota",Minnesota
Cokesbury,SC,"Cokesbury,South Carolina",South Carolina
High Bridge,KY,"High Bridge,Kentucky",Kentucky
Prescott,WA,"Prescott,Washington",Washington
Endicott,WA,"Endicott,Washington",Washington
Sandy Hook,WI,"Sandy Hook,Wisconsin",Wisconsin
Bailey,TX,"Bailey,Texas",Texas
Warren City,TX,"Warren City,Texas",Texas
Dannebrog,NE,"Dannebrog,Nebraska",Nebraska
Arcadia,NE,"Arcadia,Nebraska",Nebraska
Polk,NE,"Polk,Nebraska",Nebraska
Brule,NE,"Brule,Nebraska",Nebraska
Hadar,NE,"Hadar,Nebraska",Nebraska
Lynnville,TN,"Lynnville,Tennessee",Tennessee
Salisbury Mills,NY,"Salisbury Mills,New York",New York
Youngstown,PA,"Youngstown,Pennsylvania",Pennsylvania
Auburn,IA,"Auburn,Iowa",Iowa
Bliss,ID,"Bliss,Idaho",Idaho
Kendrick,ID,"Kendrick,Idaho",Idaho
Evening Shade,OK,"Evening Shade,Oklahoma",Oklahoma
East Lynne,MO,"East Lynne,Missouri",Missouri
Hillsdale,KS,"Hillsdale,Kansas",Kansas
Greenleaf,KS,"Greenleaf,Kansas",Kansas
Bronson,KS,"Bronson,Kansas",Kansas
St. Regis,MT,"St. Regis,Montana",Montana
Ghent,KY,"Ghent,Kentucky",Kentucky
Jeffers Gardens,OR,"Jeffers Gardens,Oregon",Oregon
Pukwana,SD,"Pukwana,South Dakota",South Dakota
Agency Village,SD,"Agency Village,South Dakota",South Dakota
Skamokawa Valley,WA,"Skamokawa Valley,Washington",Washington
Davis,NC,"Davis,North Carolina",North Carolina
Sandy Creek,NC,"Sandy Creek,North Carolina",North Carolina
Wallaceton,PA,"Wallaceton,Pennsylvania",Pennsylvania
Empire,CO,"Empire,Colorado",Colorado
Montrose,AR,"Montrose,Arkansas",Arkansas
Middletown,IL,"Middletown,Illinois",Illinois
Kampsville,IL,"Kampsville,Illinois",Illinois
Rutland,IL,"Rutland,Illinois",Illinois
Seymour,IL,"Seymour,Illinois",Illinois
Ruma,IL,"Ruma,Illinois",Illinois
Granville,IA,"Granville,Iowa",Iowa
Clifton,ID,"Clifton,Idaho",Idaho
Wilmot,OH,"Wilmot,Ohio",Ohio
Plato,MN,"Plato,Minnesota",Minnesota
Hysham,MT,"Hysham,Montana",Montana
Okreek,SD,"Okreek,South Dakota",South Dakota
Beclabito,NM,"Beclabito,New Mexico",New Mexico
Cañon,NM,"Cañon,New Mexico",New Mexico
Lake View,TX,"Lake View,Texas",Texas
Nordheim,TX,"Nordheim,Texas",Texas
Lakeside,TX,"Lakeside,Texas",Texas
Keachi,LA,"Keachi,Louisiana",Louisiana
Butte,NE,"Butte,Nebraska",Nebraska
Elgin,TN,"Elgin,Tennessee",Tennessee
Copake Falls,NY,"Copake Falls,New York",New York
Hood,CA,"Hood,California",California
Alma,IL,"Alma,Illinois",Illinois
Joppa,IL,"Joppa,Illinois",Illinois
Kitzmiller,MD,"Kitzmiller,Maryland",Maryland
Disney,OK,"Disney,Oklahoma",Oklahoma
Tupelo,OK,"Tupelo,Oklahoma",Oklahoma
Dupont,OH,"Dupont,Ohio",Ohio
Kensington,MN,"Kensington,Minnesota",Minnesota
Goose Creek,KY,"Goose Creek,Kentucky",Kentucky
Spring Creek,SD,"Spring Creek,South Dakota",South Dakota
Glen White,WV,"Glen White,West Virginia",West Virginia
Grover,WY,"Grover,Wyoming",Wyoming
Cook,NE,"Cook,Nebraska",Nebraska
Richville,NY,"Richville,New York",New York
Pymatuning North,PA,"Pymatuning North,Pennsylvania",Pennsylvania
Lake Almanor Country Club,CA,"Lake Almanor Country Club,California",California
Albion,CA,"Albion,California",California
Newport Center,VT,"Newport Center,Vermont",Vermont
Loraine,IL,"Loraine,Illinois",Illinois
Steamboat Rock,IA,"Steamboat Rock,Iowa",Iowa
Lester,IA,"Lester,Iowa",Iowa
Jugtown,MD,"Jugtown,Maryland",Maryland
Clay Center,OH,"Clay Center,Ohio",Ohio
Haydenville,OH,"Haydenville,Ohio",Ohio
Conception,MO,"Conception,Missouri",Missouri
Saginaw,MO,"Saginaw,Missouri",Missouri
Northport,WA,"Northport,Washington",Washington
Milton Mills,NH,"Milton Mills,New Hampshire",New Hampshire
Timberon,NM,"Timberon,New Mexico",New Mexico
Sandy Hollow-Escondidas,TX,"Sandy Hollow-Escondidas,Texas",Texas
Goldston,NC,"Goldston,North Carolina",North Carolina
Campbell,NE,"Campbell,Nebraska",Nebraska
Cove Neck,NY,"Cove Neck,New York",New York
East Side,PA,"East Side,Pennsylvania",Pennsylvania
Yankee Hill,CA,"Yankee Hill,California",California
Weogufka,AL,"Weogufka,Alabama",Alabama
Blevins,AR,"Blevins,Arkansas",Arkansas
McClure,IL,"McClure,Illinois",Illinois
West Pocomoke,MD,"West Pocomoke,Maryland",Maryland
Gans,OK,"Gans,Oklahoma",Oklahoma
Mercer,MO,"Mercer,Missouri",Missouri
Canalou,MO,"Canalou,Missouri",Missouri
Farley,MO,"Farley,Missouri",Missouri
Riverland,MN,"Riverland,Minnesota",Minnesota
Middle River,MN,"Middle River,Minnesota",Minnesota
Vicco,KY,"Vicco,Kentucky",Kentucky
Arlington,KY,"Arlington,Kentucky",Kentucky
Rowena,OR,"Rowena,Oregon",Oregon
Springdale,WA,"Springdale,Washington",Washington
Winter,WI,"Winter,Wisconsin",Wisconsin
Boulder Flats,WY,"Boulder Flats,Wyoming",Wyoming
Silver Lake,NJ,"Silver Lake,New Jersey",New Jersey
Gary City,TX,"Gary City,Texas",Texas
Dodson,LA,"Dodson,Louisiana",Louisiana
Cedar Rock,NC,"Cedar Rock,North Carolina",North Carolina
Herndon,PA,"Herndon,Pennsylvania",Pennsylvania
Ovid,CO,"Ovid,Colorado",Colorado
Martell,CA,"Martell,California",California
Donaldson,AR,"Donaldson,Arkansas",Arkansas
Good Hope,GA,"Good Hope,Georgia",Georgia
Tennyson,IN,"Tennyson,Indiana",Indiana
Kelley,IA,"Kelley,Iowa",Iowa
Eagleville,MO,"Eagleville,Missouri",Missouri
Lowry,MN,"Lowry,Minnesota",Minnesota
Skyline,MN,"Skyline,Minnesota",Minnesota
Aberdeen Gardens,WA,"Aberdeen Gardens,Washington",Washington
Lac La Belle,WI,"Lac La Belle,Wisconsin",Wisconsin
Canaan,NH,"Canaan,New Hampshire",New Hampshire
Hosston,LA,"Hosston,Louisiana",Louisiana
Copper Center,AK,"Copper Center,Alaska",Alaska
Gatesville,NC,"Gatesville,North Carolina",North Carolina
Reynolds,ND,"Reynolds,North Dakota",North Dakota
Stapleton,NE,"Stapleton,Nebraska",Nebraska
Hoskins,NE,"Hoskins,Nebraska",Nebraska
Speculator,NY,"Speculator,New York",New York
Max Meadows,VA,"Max Meadows,Virginia",Virginia
Sierra Brooks,CA,"Sierra Brooks,California",California
Everton,MO,"Everton,Missouri",Missouri
McCord Bend,MO,"McCord Bend,Missouri",Missouri
Hollandale,MN,"Hollandale,Minnesota",Minnesota
Oden,MI,"Oden,Michigan",Michigan
Moscow,KS,"Moscow,Kansas",Kansas
Combs,KY,"Combs,Kentucky",Kentucky
Loganville,WI,"Loganville,Wisconsin",Wisconsin
Hillcrest Heights,FL,"Hillcrest Heights,Florida",Florida
Gardner,FL,"Gardner,Florida",Florida
La Paloma Addition,TX,"La Paloma Addition,Texas",Texas
North Cleveland,TX,"North Cleveland,Texas",Texas
Phillips,NE,"Phillips,Nebraska",Nebraska
Garland,TN,"Garland,Tennessee",Tennessee
Laporte,PA,"Laporte,Pennsylvania",Pennsylvania
Dungannon,VA,"Dungannon,Virginia",Virginia
Wheatley,AR,"Wheatley,Arkansas",Arkansas
Wilmington,VT,"Wilmington,Vermont",Vermont
South Komelik,AZ,"South Komelik,Arizona",Arizona
Magnetic Springs,OH,"Magnetic Springs,Ohio",Ohio
Doylestown,WI,"Doylestown,Wisconsin",Wisconsin
Hedgesville,WV,"Hedgesville,West Virginia",West Virginia
Laguna Seca,TX,"Laguna Seca,Texas",Texas
Grand View-on-Hudson,NY,"Grand View-on-Hudson,New York",New York
Pillow,PA,"Pillow,Pennsylvania",Pennsylvania
Newsoms,VA,"Newsoms,Virginia",Virginia
Princeton,CA,"Princeton,California",California
Woodland,IL,"Woodland,Illinois",Illinois
Michiana Shores,IN,"Michiana Shores,Indiana",Indiana
Edwardsport,IN,"Edwardsport,Indiana",Indiana
Rhodes,IA,"Rhodes,Iowa",Iowa
Kellerton,IA,"Kellerton,Iowa",Iowa
Newark,MD,"Newark,Maryland",Maryland
Glenmont,OH,"Glenmont,Ohio",Ohio
Potsdam,OH,"Potsdam,Ohio",Ohio
Boyne Falls,MI,"Boyne Falls,Michigan",Michigan
Canada Creek Ranch,MI,"Canada Creek Ranch,Michigan",Michigan
Copeland,KS,"Copeland,Kansas",Kansas
Bradfordsville,KY,"Bradfordsville,Kentucky",Kentucky
Nehalem,OR,"Nehalem,Oregon",Oregon
Lakewood,WI,"Lakewood,Wisconsin",Wisconsin
Paint Rock,TX,"Paint Rock,Texas",Texas
Ramer,TN,"Ramer,Tennessee",Tennessee
Lisle,NY,"Lisle,New York",New York
Eau Claire,PA,"Eau Claire,Pennsylvania",Pennsylvania
Trowbridge,CA,"Trowbridge,California",California
Orick,CA,"Orick,California",California
Ewing,IL,"Ewing,Illinois",Illinois
Seatonville,IL,"Seatonville,Illinois",Illinois
Hindsboro,IL,"Hindsboro,Illinois",Illinois
Westport,OK,"Westport,Oklahoma",Oklahoma
Haworth,OK,"Haworth,Oklahoma",Oklahoma
Rattan,OK,"Rattan,Oklahoma",Oklahoma
Missouri City,MO,"Missouri City,Missouri",Missouri
Wilton,MN,"Wilton,Minnesota",Minnesota
Vesta,MN,"Vesta,Minnesota",Minnesota
Greeley,KS,"Greeley,Kansas",Kansas
Spring Mill,KY,"Spring Mill,Kentucky",Kentucky
Days Creek,OR,"Days Creek,Oregon",Oregon
Tunnelton,WV,"Tunnelton,West Virginia",West Virginia
Plantation Island,FL,"Plantation Island,Florida",Florida
Vadito,NM,"Vadito,New Mexico",New Mexico
Maxwell,NE,"Maxwell,Nebraska",Nebraska
Granville,PA,"Granville,Pennsylvania",Pennsylvania
Comanche Creek,CO,"Comanche Creek,Colorado",Colorado
Carolina,AL,"Carolina,Alabama",Alabama
Carthage,AR,"Carthage,Arkansas",Arkansas
Butler,OK,"Butler,Oklahoma",Oklahoma
Ballou,OK,"Ballou,Oklahoma",Oklahoma
Martinsburg,MO,"Martinsburg,Missouri",Missouri
Natoma,KS,"Natoma,Kansas",Kansas
Roberts,MT,"Roberts,Montana",Montana
Durbin,WV,"Durbin,West Virginia",West Virginia
Pakala Village,HI,"Pakala Village,Hawaii",Hawaii
Goldsmith,TX,"Goldsmith,Texas",Texas
Bruni,TX,"Bruni,Texas",Texas
Pottersville,NY,"Pottersville,New York",New York
Daisytown,PA,"Daisytown,Pennsylvania",Pennsylvania
Clinchco,VA,"Clinchco,Virginia",Virginia
Acampo,CA,"Acampo,California",California
Las Flores,CA,"Las Flores,California",California
Olmsted,IL,"Olmsted,Illinois",Illinois
Yarrowsburg,MD,"Yarrowsburg,Maryland",Maryland
Leach,OK,"Leach,Oklahoma",Oklahoma
Millfield,OH,"Millfield,Ohio",Ohio
Nerstrand,MN,"Nerstrand,Minnesota",Minnesota
Augusta,MT,"Augusta,Montana",Montana
Little Mountain,SC,"Little Mountain,South Carolina",South Carolina
Fairview,KY,"Fairview,Kentucky",Kentucky
Maytown,KY,"Maytown,Kentucky",Kentucky
Wakonda,SD,"Wakonda,South Dakota",South Dakota
Oakdale,WI,"Oakdale,Wisconsin",Wisconsin
Coffee City,TX,"Coffee City,Texas",Texas
Casar,NC,"Casar,North Carolina",North Carolina
Gerton,NC,"Gerton,North Carolina",North Carolina
Turkey,NC,"Turkey,North Carolina",North Carolina
North Loup,NE,"North Loup,Nebraska",Nebraska
Oakdale,NE,"Oakdale,Nebraska",Nebraska
Parrottsville,TN,"Parrottsville,Tennessee",Tennessee
Troxelville,PA,"Troxelville,Pennsylvania",Pennsylvania
Franklin,PA,"Franklin,Pennsylvania",Pennsylvania
Clifton,VA,"Clifton,Virginia",Virginia
Brocton,IL,"Brocton,Illinois",Illinois
Pitts,GA,"Pitts,Georgia",Georgia
Liscomb,IA,"Liscomb,Iowa",Iowa
Cibola,AZ,"Cibola,Arizona",Arizona
Cameron,OK,"Cameron,Oklahoma",Oklahoma
Callao,MO,"Callao,Missouri",Missouri
Rice Lake,MN,"Rice Lake,Minnesota",Minnesota
Glendale,SC,"Glendale,South Carolina",South Carolina
Chaseburg,WI,"Chaseburg,Wisconsin",Wisconsin
Burton,TX,"Burton,Texas",Texas
Potter,NE,"Potter,Nebraska",Nebraska
Glenvil,NE,"Glenvil,Nebraska",Nebraska
Glen Aubrey,NY,"Glen Aubrey,New York",New York
Argyle,NY,"Argyle,New York",New York
Idledale,CO,"Idledale,Colorado",Colorado
Mineral,CA,"Mineral,California",California
Artois,CA,"Artois,California",California
Quimby,IA,"Quimby,Iowa",Iowa
Chickasaw,OH,"Chickasaw,Ohio",Ohio
Benton Ridge,OH,"Benton Ridge,Ohio",Ohio
Maplewood Park,OH,"Maplewood Park,Ohio",Ohio
Silex,MO,"Silex,Missouri",Missouri
Brewster,KS,"Brewster,Kansas",Kansas
Elk City,KS,"Elk City,Kansas",Kansas
Bazine,KS,"Bazine,Kansas",Kansas
Starr School,MT,"Starr School,Montana",Montana
Cunningham,KY,"Cunningham,Kentucky",Kentucky
Halfway,OR,"Halfway,Oregon",Oregon
Tokeland,WA,"Tokeland,Washington",Washington
Caryville,FL,"Caryville,Florida",Florida
Nazareth,TX,"Nazareth,Texas",Texas
Progreso Lakes,TX,"Progreso Lakes,Texas",Texas
Norwood,LA,"Norwood,Louisiana",Louisiana
Medina,ND,"Medina,North Dakota",North Dakota
Odell,NE,"Odell,Nebraska",Nebraska
Malden-on-Hudson,NY,"Malden-on-Hudson,New York",New York
Monterey Park Tract,CA,"Monterey Park Tract,California",California
West Okoboji,IA,"West Okoboji,Iowa",Iowa
Parker,ID,"Parker,Idaho",Idaho
Freedom,OK,"Freedom,Oklahoma",Oklahoma
Woodstock,OH,"Woodstock,Ohio",Ohio
Plummer,MN,"Plummer,Minnesota",Minnesota
Tescott,KS,"Tescott,Kansas",Kansas
Ridgeway,SC,"Ridgeway,South Carolina",South Carolina
Mays Lick,KY,"Mays Lick,Kentucky",Kentucky
Waverly,KY,"Waverly,Kentucky",Kentucky
Bowler,WI,"Bowler,Wisconsin",Wisconsin
Waiohinu,HI,"Waiohinu,Hawaii",Hawaii
Templeton,PA,"Templeton,Pennsylvania",Pennsylvania
Dyer,NV,"Dyer,Nevada",Nevada
Point Reyes Station,CA,"Point Reyes Station,California",California
Madrid,AL,"Madrid,Alabama",Alabama
Cuba,AL,"Cuba,Alabama",Alabama
Vredenburgh,AL,"Vredenburgh,Alabama",Alabama
Graham,GA,"Graham,Georgia",Georgia
Lockridge,IA,"Lockridge,Iowa",Iowa
Bertram,IA,"Bertram,Iowa",Iowa
Bode,IA,"Bode,Iowa",Iowa
Long,OK,"Long,Oklahoma",Oklahoma
Cherry Fork,OH,"Cherry Fork,Ohio",Ohio
Sandyville,OH,"Sandyville,Ohio",Ohio
Tarlton,OH,"Tarlton,Ohio",Ohio
Bosworth,MO,"Bosworth,Missouri",Missouri
Kinloch,MO,"Kinloch,Missouri",Missouri
Clark,MO,"Clark,Missouri",Missouri
Eutawville,SC,"Eutawville,South Carolina",South Carolina
Chinook,WA,"Chinook,Washington",Washington
Magnolia,DE,"Magnolia,Delaware",Delaware
Waukau,WI,"Waukau,Wisconsin",Wisconsin
Corinne,WV,"Corinne,West Virginia",West Virginia
Homeland,FL,"Homeland,Florida",Florida
Pajarito Mesa,NM,"Pajarito Mesa,New Mexico",New Mexico
Hedley,TX,"Hedley,Texas",Texas
Glennallen,AK,"Glennallen,Alaska",Alaska
Scotia,NE,"Scotia,Nebraska",Nebraska
Meadow Grove,NE,"Meadow Grove,Nebraska",Nebraska
Snyder,NE,"Snyder,Nebraska",Nebraska
Preston-Potter Hollow,NY,"Preston-Potter Hollow,New York",New York
Unionville,PA,"Unionville,Pennsylvania",Pennsylvania
Creekside,PA,"Creekside,Pennsylvania",Pennsylvania
Colony,AL,"Colony,Alabama",Alabama
Victoria,IL,"Victoria,Illinois",Illinois
Iron City,GA,"Iron City,Georgia",Georgia
Somerville,IN,"Somerville,Indiana",Indiana
Switz City,IN,"Switz City,Indiana",Indiana
Westside,IA,"Westside,Iowa",Iowa
